y, x1, x2, x4, x5, x6, x7
5, 5582, 65.420766, 19, 59.077661, 8.638483, 42.843126
1, 8011, 76.551309, 5, 57.973095, 9.508748, 51.521120
3, 6891, 68.335287, 13, 56.440004, 9.881869, 33.558253
4, 4934, 73.742261, 13, 72.327620, 15.166282, 50.179184
7, 6133, 52.560272, 11, 51.043122, 8.519114, 40.054713
9, 4952, 38.965458, 4, 69.184482, 12.242176, 49.978734
8, 1561, 44.921285, 15, 69.431609, 12.931053, 37.970985
6, 2755, 64.590574, 14, 46.485052, 15.519281, 36.412341
8, 3213, 63.343612, 14, 71.788427, 13.152720, 26.510972
2, 5237, 76.582251, 7, 65.551209, 8.558774, 45.383851
8, 3272, 74.798731, 13, 71.234150, 10.902261, 32.812741
9, 2859, 60.046100, 2, 73.232887, 13.572420, 38.591302
6, 2510, 66.652818, 18, 36.530517, 14.015862, 57.760374
1, 4871, 58.555378, 9, 59.326021, 10.161794, 40.517609
3, 6699, 84.376890, 11, 52.993664, 9.509991, 22.243069
3, 5412, 74.414989, 17, 62.739851, 10.322217, 19.973360
1, 5828, 53.313549, 8, 59.113078, 9.458264, 32.281015
3, 3254, 73.823063, 12, 60.994089, 8.782607, 31.307297
1, 7024, 62.973895, 2, 59.974396, 9.468923, 41.130333
4, 6083, 101.740515, 9, 71.417392, 16.014736, 60.739798
1, 4085, 57.378050, 6, 64.007550, 10.845396, 32.989457
3, 7006, 69.031250, 17, 53.402206, 9.169479, 44.486864
7, 8322, 63.153987, 3, 56.529132, 8.871640, 37.645802
4, 4484, 83.704764, 13, 78.422384, 13.044727, 41.901027
9, 4652, 66.298718, 5, 63.432716, 12.823241, 31.199295
8, 1557, 67.100362, 13, 67.398851, 12.411154, 26.618994
7, 6855, 76.800190, 13, 57.901277, 7.772551, 40.348614
1, 6050, 61.858841, 4, 55.120696, 10.627895, 39.527232
3, 4222, 68.161585, 18, 53.049977, 10.447853, 42.090055
2, 5799, 39.838348, 7, 67.541389, 9.389451, 39.937120
2, 3279, 52.190062, 4, 72.301286, 8.895234, 49.633879
3, 6921, 60.677932, 19, 64.314764, 9.938870, 35.153511
7, 3857, 71.239912, 9, 56.882534, 9.305073, 36.518076
4, 4405, 80.567331, 10, 67.148454, 15.148606, 34.606312
2, 7336, 66.870194, 2, 64.813644, 8.001636, 43.332619
3, 5014, 52.912276, 20, 61.830449, 9.567381, 34.250511
1, 5757, 49.141986, 10, 60.294966, 9.352814, 38.839525
4, 6421, 57.283098, 10, 72.192344, 13.424482, 36.395962
1, 4108, 49.100672, 9, 55.414070, 10.598651, 30.997499
8, 3495, 65.617117, 16, 78.873834, 13.229681, 41.541799
5, 4658, 78.835925, 14, 54.678029, 10.298401, 39.604647
1, 4307, 51.162839, 6, 61.490519, 8.638472, 48.473389
1, 7620, 78.174335, 7, 61.606629, 10.854847, 51.283580
6, 2994, 50.578458, 13, 49.549056, 14.928384, 31.170447
7, 8569, 85.838548, 5, 58.333153, 7.709877, 47.579909
8, 2582, 72.636313, 9, 74.586418, 12.330027, 20.847034
1, 8303, 61.746279, 4, 64.867660, 10.817121, 39.455293
7, 3419, 72.685339, 16, 64.141776, 9.800963, 60.342171
6, 1981, 40.135623, 18, 46.600362, 14.660582, 52.402017
6, 2894, 36.305973, 10, 52.883188, 16.142162, 36.388611
2, 3206, 75.393131, 3, 67.961946, 9.469387, 41.338347
2, 3867, 65.949487, 3, 71.956728, 9.784834, 23.478492
0, 10239, 46.687379, 25, 62.561170, 5.263042, 64.637109
2, 5661, 60.259152, 6, 69.618770, 9.658640, 38.793132
7, 3479, 78.433786, 3, 61.323444, 9.349159, 36.013959
2, 7633, 72.897747, 11, 72.478289, 9.563770, 43.920044
1, 3965, 45.777767, 6, 60.359779, 9.257866, 49.230907
6, 2454, 45.653748, 8, 45.542055, 15.599196, 49.550160
2, 9225, 72.438889, 12, 77.697024, 9.265826, 21.078976
8, 2845, 59.847405, 12, 71.273552, 12.549051, 36.783972
1, 7213, 62.558649, 9, 55.485393, 10.510735, 49.951720
7, 5301, 72.313647, 16, 59.904443, 8.765793, 42.867491
9, 3195, 42.969713, 1, 60.057626, 14.032732, 48.374131
4, 4388, 61.365808, 13, 76.422310, 14.605397, 43.056256
8, 2650, 77.014784, 5, 67.478380, 11.876040, 37.059682
7, 8313, 72.002359, 14, 54.836894, 9.026552, 40.724404
0, 6767, 47.747535, 26, 56.002972, 3.233579, 60.636314
4, 4986, 59.108589, 8, 68.504064, 14.719661, 54.344715
1, 8413, 35.972527, 5, 59.413304, 11.651241, 47.793535
7, 6808, 80.025439, 8, 56.985740, 8.793237, 20.782288
9, 2007, 28.891971, 6, 74.082171, 12.673837, 41.336733
2, 5513, 59.023279, 6, 71.510186, 8.513602, 55.448258
7, 5571, 65.953942, 4, 51.153870, 7.695974, 47.570939
1, 6533, 46.227233, 9, 58.742229, 8.822836, 50.425339
4, 3788, 59.797194, 7, 76.061794, 15.060622, 39.725884
1, 7496, 66.872673, 9, 62.636148, 11.510842, 41.265526
6, 1764, 59.786806, 14, 39.007578, 15.420982, 49.291580
2, 7597, 59.168597, 9, 71.003177, 9.686534, 38.593447
3, 7110, 79.553197, 18, 61.262530, 9.166929, 30.435514
8, 3279, 82.476264, 16, 71.733273, 11.474009, 39.651001
5, 8534, 75.688286, 20, 56.584336, 10.576711, 43.046300
8, 2391, 62.693948, 10, 68.318730, 12.586721, 37.212702
6, 3034, 46.937428, 15, 46.580837, 13.916226, 29.384871
8, 1791, 76.625247, 8, 74.132077, 12.237087, 33.156682
5, 6412, 84.194402, 12, 60.814304, 9.348971, 42.469213
0, 9705, 29.560993, 34, 45.079262, 3.778018, 58.608837
1, 4402, 64.842262, 10, 62.278723, 11.509095, 31.780416
1, 4523, 50.498515, 9, 62.057088, 10.846417, 51.782805
3, 6097, 66.951902, 12, 58.481190, 10.852880, 35.368264
3, 5312, 69.349839, 10, 61.702260, 10.299471, 25.337548
4, 7097, 65.186950, 13, 67.918820, 15.483279, 48.082650
9, 3404, 62.001072, 4, 66.420740, 12.558281, 37.354582
4, 7670, 74.272928, 11, 71.329038, 14.373906, 38.952457
1, 7202, 66.220293, 2, 60.129819, 11.678520, 40.107659
8, 1715, 68.868771, 13, 71.833277, 12.435177, 47.776936
0, 8730, 43.583246, 30, 50.667517, 5.446192, 48.716309
8, 2466, 79.841862, 6, 57.178989, 10.354639, 25.773719
9, 2609, 57.124613, 5, 69.642354, 14.355126, 47.968479
0, 11730, 42.081063, 34, 41.619311, 2.864646, 53.722465
2, 8123, 57.387806, 14, 70.519389, 9.294875, 43.236827
5, 8455, 71.750682, 20, 52.610604, 9.911799, 41.597278
4, 5221, 68.387603, 8, 70.560192, 14.201980, 39.020992
3, 3825, 57.951138, 13, 57.391209, 10.060944, 35.588988
0, 6641, 45.143020, 31, 54.494179, 5.258623, 45.509428
2, 8328, 54.212815, 7, 69.581874, 9.198866, 51.720814
1, 5526, 64.262235, 8, 45.283742, 9.932434, 38.654440
9, 2414, 43.548691, 2, 67.854403, 13.229478, 35.972654
9, 3294, 51.567357, 1, 71.545710, 13.558355, 43.926639
3, 7102, 78.850033, 10, 61.079747, 8.949759, 26.206858
1, 4736, 64.878037, 3, 69.924636, 8.818864, 43.905267
6, 1683, 62.882440, 10, 41.733207, 14.631653, 36.945263
5, 6241, 76.598883, 20, 53.844835, 10.826928, 28.736417
4, 7650, 69.302396, 13, 81.487301, 14.946329, 50.831204
7, 4681, 75.256453, 2, 61.101327, 8.297475, 44.714116
6, 2256, 50.008013, 10, 44.822397, 14.971407, 41.362465
3, 3921, 62.703267, 20, 56.312167, 8.708509, 35.993942
0, 8333, 41.814336, 33, 42.654754, 3.434735, 44.140778
5, 3890, 91.418206, 11, 56.617583, 10.406529, 43.756344
0, 9130, 44.383456, 28, 41.979098, 3.699326, 54.032673
7, 6440, 70.570351, 2, 48.271149, 9.067857, 41.906667
5, 6159, 69.210190, 8, 61.568417, 9.317121, 41.644862
1, 6768, 52.350577, 7, 52.501714, 9.341680, 41.323715
1, 6089, 58.610931, 2, 49.274651, 9.712071, 50.825086
0, 11399, 42.949269, 28, 47.310642, 3.321606, 48.585703
1, 5033, 76.733312, 8, 60.459753, 11.282934, 50.997469
8, 1714, 68.142046, 14, 76.414166, 11.936736, 29.565815
5, 8288, 86.420320, 7, 51.325117, 11.230281, 58.975296
7, 7512, 91.709869, 6, 59.079413, 6.717524, 34.678559
1, 8437, 74.352587, 5, 56.466165, 10.772292, 31.134876
1, 5854, 48.169295, 6, 61.212425, 10.567924, 35.635200
6, 3460, 38.403930, 16, 43.533314, 14.733095, 35.070857
2, 8924, 53.877226, 10, 69.870486, 11.304192, 42.261660
0, 7322, 52.436647, 31, 51.175078, 3.915122, 42.941893
5, 8327, 80.071512, 15, 55.354355, 9.310661, 40.412923
3, 4097, 66.385757, 11, 58.871445, 9.423025, 41.680385
2, 7437, 67.061980, 6, 70.974769, 9.392990, 36.353517
2, 6777, 56.647570, 10, 65.306935, 9.759989, 46.404184
5, 5738, 71.704715, 7, 51.010603, 10.383954, 42.977573
5, 5652, 80.379518, 17, 65.057793, 10.572847, 42.869955
5, 6670, 81.316091, 16, 64.015018, 9.525802, 37.212721
5, 7685, 68.814382, 18, 60.753285, 10.745925, 38.517279
5, 5108, 74.630932, 13, 56.485382, 8.293915, 32.736837
2, 6033, 58.506166, 4, 70.037181, 9.073922, 45.134146
0, 10562, 46.923211, 25, 43.601133, 4.234787, 56.249296
9, 3002, 69.117661, 8, 62.792076, 13.977019, 44.353289
5, 6481, 77.642843, 8, 63.404791, 8.422443, 23.224444
9, 1776, 47.158274, 6, 72.376047, 12.013878, 30.742696
2, 6962, 51.137291, 4, 73.928677, 9.378339, 41.285607
3, 3341, 72.049131, 16, 56.328063, 9.631053, 40.053619
3, 4769, 77.523573, 17, 60.539355, 9.644713, 45.566024
3, 4824, 70.409587, 17, 57.830554, 11.944592, 20.556159
9, 3084, 51.207532, 4, 75.722589, 11.638617, 36.392423
9, 2997, 51.560443, 2, 64.579701, 13.464878, 39.281211
1, 7527, 60.373280, 6, 59.921568, 10.416515, 45.764729
3, 6478, 69.202243, 20, 56.328832, 9.006772, 32.683785
4, 7629, 63.585176, 8, 63.422445, 13.397561, 34.349672
3, 4745, 74.708463, 14, 60.023162, 10.683949, 37.565433
3, 6711, 96.097849, 17, 51.909195, 9.579213, 46.190491
1, 6389, 61.956247, 3, 59.463491, 11.367543, 43.584929
7, 7248, 73.553838, 3, 60.153641, 9.192325, 31.700276
1, 7893, 70.105587, 4, 60.177545, 10.266430, 32.303977
2, 7395, 65.030631, 2, 61.344473, 9.509819, 32.723048
5, 5684, 89.577980, 11, 58.999621, 8.434618, 31.220380
8, 3014, 68.541387, 7, 73.513742, 13.171436, 44.757468
3, 6404, 58.527424, 15, 60.434810, 9.679222, 35.713550
7, 8705, 72.106686, 3, 50.700544, 9.967134, 42.103396
4, 5005, 64.241117, 12, 68.862866, 14.287897, 40.972166
2, 3748, 64.811119, 4, 65.294070, 8.477885, 35.865966
2, 8649, 65.056904, 12, 68.320905, 9.869102, 37.861044
5, 5599, 88.321026, 10, 58.559232, 11.062774, 34.008739
4, 5253, 70.959558, 8, 81.810107, 14.307083, 44.193489
7, 5294, 73.905622, 13, 59.587076, 6.769206, 30.029893
2, 5437, 67.236275, 11, 70.974028, 8.685185, 43.709475
2, 7702, 59.487820, 3, 63.601799, 10.259870, 27.494208
4, 3884, 83.367170, 7, 77.470454, 14.108981, 43.412497
5, 6771, 61.626765, 9, 58.173224, 11.052182, 45.063951
0, 8065, 51.875579, 29, 53.922709, 3.054667, 53.258693
0, 9135, 62.560504, 33, 40.559343, 5.359616, 50.125584
8, 1622, 55.991223, 19, 58.798921, 11.659828, 46.034217
3, 4585, 54.958019, 19, 58.375304, 11.169056, 31.222234
2, 3494, 65.684118, 8, 71.245649, 9.922757, 46.960964
9, 4747, 36.190875, 3, 69.626821, 13.267372, 36.626091
2, 3561, 52.377851, 9, 75.690823, 9.438031, 25.736150
2, 7170, 64.211913, 4, 76.672014, 8.864305, 47.857342
6, 4118, 44.899564, 14, 43.019791, 15.381909, 27.110131
6, 3668, 43.546824, 12, 36.652271, 15.020297, 46.660067
9, 3591, 52.558853, 4, 70.037418, 11.798616, 42.865856
8, 1932, 69.200415, 10, 79.434642, 10.719390, 18.150281
5, 4331, 80.420456, 13, 62.130908, 11.665531, 36.640013
4, 4653, 69.509023, 8, 70.860020, 15.139243, 48.216042
9, 1683, 28.671547, 5, 67.531807, 15.308629, 40.389516
8, 3080, 65.935117, 10, 69.226384, 12.201876, 33.522631
5, 6754, 70.822977, 10, 54.121391, 8.882059, 46.260963
2, 7926, 47.822271, 9, 71.204156, 9.212156, 37.225679
9, 3882, 55.542097, 1, 67.214919, 12.146578, 34.646085
6, 3613, 57.352519, 15, 34.980097, 15.641870, 36.612582
7, 8651, 75.386039, 5, 45.978346, 7.995135, 32.472744
3, 3327, 75.332717, 14, 59.767747, 9.551782, 39.349411
6, 3432, 47.048369, 8, 40.369089, 14.720460, 49.869335
5, 6207, 74.060229, 12, 51.500184, 9.793789, 42.202303
0, 8544, 42.459070, 32, 52.212674, 4.960761, 59.699770
2, 4038, 76.893446, 9, 72.422850, 9.071837, 48.124155
2, 4911, 51.450911, 8, 68.226388, 9.078176, 34.943456
2, 7760, 52.156621, 11, 70.875726, 9.111787, 38.246310
0, 8321, 57.356493, 26, 48.711119, 6.187294, 58.374134
9, 5055, 45.551754, 2, 70.465855, 13.394488, 46.584917
6, 1837, 48.299319, 12, 54.490134, 16.739889, 33.729427
6, 4159, 64.417030, 18, 41.190789, 15.842071, 34.220471
5, 4013, 76.991716, 11, 54.319654, 9.461788, 37.106652
2, 4218, 58.505686, 3, 73.852403, 9.170636, 35.157285
2, 6590, 63.424278, 6, 66.454169, 7.889369, 28.752882
4, 7477, 81.709540, 7, 72.465390, 14.073219, 47.935585
8, 1987, 67.678806, 7, 62.221472, 12.790444, 47.525312
2, 9046, 68.675789, 3, 64.825836, 9.111450, 33.147260
4, 5787, 69.080392, 10, 75.987922, 14.090698, 49.496987
8, 3531, 67.751770, 15, 71.968963, 12.643105, 43.365408
0, 9804, 45.695667, 27, 50.137162, 6.919398, 56.929144
0, 7561, 49.798613, 34, 56.057677, 4.229030, 61.710262
1, 5847, 54.294076, 10, 56.552642, 10.199745, 38.156914
0, 9763, 41.370980, 34, 54.145010, 4.896575, 35.975406
5, 6002, 97.714522, 15, 62.572151, 8.804523, 32.275509
9, 1841, 42.003189, 6, 70.382235, 14.914260, 30.076313
6, 2714, 52.784411, 15, 38.667012, 14.874383, 36.405800
4, 5260, 65.883373, 12, 68.115244, 14.345199, 36.484822
6, 3527, 58.552073, 14, 34.703200, 16.747133, 44.994785
4, 5050, 63.204392, 8, 60.340975, 14.112340, 53.003013
2, 3652, 68.399660, 6, 69.243972, 8.449538, 43.837310
1, 4199, 52.848452, 3, 60.661662, 10.436403, 32.706561
0, 7679, 53.334379, 34, 39.465899, 5.933338, 65.600929
1, 4930, 64.992453, 4, 59.517649, 10.251886, 37.589771
2, 3293, 70.492605, 12, 78.445292, 9.027061, 39.559833
9, 4460, 51.704290, 4, 70.871408, 14.691067, 35.233108
3, 4011, 74.830430, 13, 59.457362, 8.862044, 31.601056
0, 8016, 40.699147, 28, 48.795916, 3.445310, 54.892783
5, 7953, 73.228640, 9, 50.670320, 9.997302, 47.627662
2, 7392, 60.792678, 8, 75.831030, 8.341243, 44.420038
4, 6892, 68.695371, 10, 75.497696, 15.384439, 40.757054
3, 6035, 66.352560, 16, 62.898234, 9.041119, 32.187483
8, 1963, 63.065547, 19, 71.334332, 13.177013, 32.448300
3, 3787, 52.882744, 17, 60.524230, 10.210615, 31.302871
3, 7458, 63.133885, 18, 57.573712, 9.205730, 31.610009
0, 6631, 63.155444, 28, 44.099515, 5.350196, 68.532203
8, 3354, 53.183914, 7, 73.624683, 11.261428, 47.892950
4, 5345, 84.502925, 11, 71.451326, 13.861063, 54.469042
4, 4847, 86.862750, 9, 60.564094, 14.849148, 47.526513
1, 4720, 43.000723, 6, 66.932302, 12.623690, 40.137250
4, 5628, 74.874433, 13, 75.384450, 14.042146, 37.777258
4, 7683, 61.045382, 11, 68.375333, 14.211036, 35.509648
3, 5972, 66.904182, 12, 56.076076, 9.054678, 34.874834
8, 2161, 72.308448, 20, 71.004978, 12.744594, 37.910544
7, 5579, 67.815195, 6, 64.280507, 8.999111, 35.216054
9, 1631, 45.208989, 5, 74.083793, 13.044025, 35.210779
8, 2421, 60.982904, 18, 69.681240, 11.536728, 27.365077
6, 3312, 45.928694, 10, 43.758201, 16.496536, 39.501137
8, 3415, 54.318703, 7, 73.934248, 13.971894, 21.663380
7, 6195, 78.805252, 10, 54.502272, 7.247169, 43.362440
4, 6824, 80.008116, 12, 71.297379, 15.848223, 41.395446
5, 8027, 77.057926, 10, 63.403984, 10.492201, 40.897101
9, 1557, 46.326168, 1, 67.536423, 13.369927, 37.210835
2, 6072, 61.855739, 3, 75.906064, 9.479611, 40.040122
3, 3239, 68.674777, 16, 65.264571, 9.564391, 18.897915
8, 3282, 56.925022, 13, 62.983986, 12.948692, 24.946129
2, 4139, 57.857781, 14, 67.583632, 6.428548, 39.654102
4, 6057, 75.566441, 10, 60.859125, 15.279326, 54.551105
0, 11430, 64.119792, 24, 46.502927, 3.078481, 55.103737
0, 10996, 64.114534, 28, 47.095717, 3.323663, 55.972266
2, 6525, 70.418816, 12, 71.777371, 8.811054, 41.868352
7, 5180, 92.490262, 15, 59.099802, 8.725017, 36.641419
9, 2259, 41.981728, 5, 63.995239, 15.161240, 38.252699
6, 1975, 69.915372, 15, 39.420502, 15.333566, 54.425295
2, 4191, 52.067553, 3, 75.327523, 7.946316, 41.975819
6, 1738, 60.294064, 8, 44.219434, 14.852296, 42.564508
7, 6976, 82.236087, 7, 54.142969, 8.228243, 31.855542
3, 4110, 52.902043, 18, 57.647148, 9.935207, 32.248771
2, 8311, 68.392157, 3, 72.212240, 9.167550, 48.545430
1, 6482, 62.599962, 6, 63.473398, 11.790296, 42.178883
7, 6594, 87.660352, 13, 58.482459, 8.542817, 33.099439
3, 3637, 75.892544, 11, 63.048345, 7.604477, 34.889520
8, 2421, 74.251276, 12, 67.109923, 12.977589, 35.021286
7, 7902, 62.403327, 6, 63.426979, 7.416757, 48.107875
8, 1696, 71.018111, 11, 74.913987, 14.575855, 35.562022
2, 8407, 62.839323, 11, 70.445861, 9.513809, 44.636850
3, 7331, 72.443740, 20, 54.073028, 9.316087, 39.829886
1, 4080, 56.516406, 8, 61.836271, 10.088927, 37.652569
5, 8652, 77.339976, 7, 70.434640, 13.061975, 45.679415
0, 7124, 44.693004, 34, 51.519353, 3.764782, 58.390255
7, 4851, 81.571830, 15, 57.908159, 7.543362, 26.988414
2, 5443, 43.292310, 2, 66.917741, 8.858883, 36.945705
5, 7196, 80.209287, 12, 59.631966, 10.667187, 47.275748
6, 2638, 82.446210, 15, 36.725103, 15.237754, 43.479241
3, 4616, 74.430702, 20, 60.779928, 9.424101, 32.806731
1, 6540, 56.363034, 4, 46.222177, 7.606929, 27.019080
6, 3452, 74.175082, 16, 43.750014, 15.180322, 41.477456
7, 8828, 63.150143, 16, 54.846667, 8.600707, 36.363100
8, 2158, 66.318741, 11, 66.482345, 13.600298, 35.077802
1, 5752, 57.783979, 2, 63.779207, 10.372601, 33.982826
9, 1775, 53.538239, 1, 62.613957, 13.066903, 39.077739
8, 3299, 61.493831, 18, 71.081998, 12.224353, 36.318241
8, 3479, 63.344290, 4, 71.217024, 12.107487, 33.453993
4, 5797, 77.305249, 9, 70.336103, 16.517147, 36.389258
5, 5618, 69.740151, 20, 57.289587, 9.816398, 42.980932
6, 3979, 64.473384, 12, 42.009809, 15.286938, 42.468425
0, 9727, 48.525001, 30, 48.062284, 5.239482, 61.282158
0, 10581, 56.583732, 29, 50.879592, 3.963765, 63.283906
0, 8574, 50.582836, 31, 58.890149, 4.795706, 49.510524
9, 4916, 59.521496, 7, 75.594246, 13.837867, 37.892256
2, 6377, 48.124746, 14, 67.330377, 8.641378, 27.761693
2, 5848, 46.799895, 9, 73.980557, 9.100226, 52.298550
1, 3780, 64.282179, 6, 59.214532, 11.319087, 40.113008
7, 6984, 82.519332, 13, 61.290473, 7.119525, 35.771028
8, 2098, 73.718907, 10, 65.028200, 14.583643, 28.793771
4, 4800, 77.258676, 8, 68.030774, 15.114470, 37.300098
4, 5323, 64.632066, 9, 67.494415, 16.426077, 39.860424
7, 4570, 83.808905, 13, 59.714283, 7.863217, 33.623551
4, 3810, 73.671314, 9, 61.472732, 13.876600, 31.914555
9, 2966, 49.048072, 4, 66.650891, 14.435367, 39.646002
9, 3838, 45.314228, 1, 66.156295, 13.531078, 41.085212
3, 6134, 83.648298, 16, 60.654560, 9.003984, 31.717270
2, 8171, 39.235435, 11, 77.736671, 9.339761, 48.585248
0, 7754, 54.448868, 31, 57.761870, 4.774967, 59.441786
4, 5564, 69.636120, 8, 61.379241, 14.779525, 43.758862
7, 6731, 63.340196, 11, 54.813526, 8.876377, 54.710204
1, 4408, 57.485311, 3, 62.161733, 10.921192, 44.703808
1, 8217, 64.970689, 4, 63.579695, 11.208649, 43.639294
6, 2995, 48.755790, 15, 42.317282, 14.033551, 30.239844
2, 3673, 65.895345, 9, 70.789283, 9.337173, 53.435938
7, 3770, 73.204653, 9, 58.550197, 6.551801, 36.744209
0, 8965, 31.585403, 31, 51.372936, 5.328599, 60.164185
1, 8274, 70.652420, 4, 50.519789, 9.636374, 50.368628
7, 7985, 80.195215, 6, 52.554375, 8.534840, 40.387029
1, 5521, 63.294515, 8, 50.948501, 9.863932, 44.324624
9, 1823, 36.360317, 1, 68.537973, 13.276796, 51.196628
1, 7929, 62.098421, 10, 54.965562, 9.665199, 26.141574
6, 4166, 57.169132, 11, 39.883184, 15.340305, 38.148251
5, 7858, 96.694196, 16, 65.008363, 9.636996, 33.819155
6, 3478, 76.643349, 13, 31.231910, 17.252461, 46.490941
7, 3825, 75.321252, 7, 57.592230, 6.908905, 48.385664
3, 5198, 63.486380, 20, 56.789854, 9.492614, 29.163056
4, 7411, 70.589151, 10, 62.053961, 14.540562, 43.019112
9, 4423, 64.532736, 6, 66.125355, 13.095741, 36.348893
1, 4648, 64.086483, 5, 54.239324, 10.470935, 27.352497
7, 5348, 72.704954, 9, 53.858996, 7.623982, 39.859249
8, 2885, 64.366296, 19, 64.848393, 12.138648, 26.218503
9, 4098, 40.441804, 2, 68.354568, 14.272178, 41.476912
3, 3956, 65.936240, 14, 58.649608, 8.394212, 24.520596
8, 2545, 41.895226, 15, 67.320011, 12.646479, 41.289955
7, 3803, 67.966846, 14, 61.822330, 7.921473, 48.858542
7, 8108, 80.547714, 4, 62.744873, 6.816390, 48.690612
5, 7746, 72.308938, 9, 58.765989, 11.018168, 48.221140
8, 2355, 64.015481, 10, 62.722469, 11.308947, 38.189734
7, 5657, 83.280297, 5, 55.377005, 8.111247, 40.903987
9, 4333, 31.756942, 4, 70.787531, 13.968769, 47.442649
8, 3012, 59.510083, 17, 70.356695, 12.154236, 36.662180
2, 6507, 61.624318, 6, 77.376512, 8.189696, 49.569382
7, 4335, 74.462219, 14, 55.848399, 8.703567, 33.785223
4, 5606, 65.548655, 10, 64.926963, 14.408639, 41.311648
9, 4987, 47.419673, 4, 56.272745, 14.283082, 54.309632
9, 1967, 50.572767, 1, 70.106603, 13.347467, 43.090455
5, 6230, 94.644816, 7, 62.945498, 10.882703, 44.278552
6, 2058, 48.142266, 10, 28.983705, 16.052032, 42.901611
3, 3357, 68.637273, 19, 61.285489, 10.047917, 32.960420
6, 2902, 53.086503, 8, 50.923562, 15.530407, 32.387447
2, 3960, 71.597984, 6, 81.827145, 10.457827, 36.670754
4, 6064, 76.926102, 10, 70.841158, 13.047740, 42.100611
8, 3485, 57.483820, 6, 73.442500, 12.866877, 48.713714
5, 4243, 94.986808, 8, 58.420242, 11.019660, 44.561719
4, 5486, 76.060116, 10, 70.551813, 13.152681, 52.707985
4, 7119, 52.277180, 9, 68.196782, 13.964300, 47.622128
9, 2883, 46.493239, 6, 65.969046, 15.104621, 51.785936
5, 4276, 84.335757, 13, 60.811289, 10.424189, 50.375929
3, 6173, 60.061505, 17, 52.999373, 8.934775, 24.798203
0, 7913, 50.670068, 28, 46.541491, 3.076484, 48.104555
6, 2264, 66.193383, 15, 44.432643, 17.462938, 40.568127
6, 4224, 49.814133, 12, 32.944281, 13.390920, 39.828438
8, 2596, 63.530708, 17, 67.301258, 13.674953, 33.189826
9, 1924, 61.899942, 1, 77.744364, 14.401340, 23.106209
1, 7606, 75.297488, 5, 56.660402, 10.672322, 37.849504
6, 2367, 53.141607, 16, 42.933009, 15.335053, 28.086643
5, 4081, 73.220699, 8, 50.940478, 10.384350, 47.904750
8, 1812, 52.439293, 4, 76.809925, 13.241947, 34.315455
2, 8594, 68.309903, 12, 61.990432, 11.043862, 27.722402
9, 1905, 49.695977, 5, 76.676945, 14.550103, 54.440275
4, 4379, 64.648535, 7, 72.662919, 15.067726, 43.077841
6, 2041, 46.900784, 17, 43.850780, 15.343219, 41.915686
4, 4338, 74.414394, 7, 78.102544, 14.889646, 34.459139
9, 3120, 64.135493, 2, 77.699672, 12.361072, 44.065630
3, 3619, 61.786961, 13, 56.224067, 8.977969, 35.762146
9, 3124, 62.658252, 5, 68.259843, 13.269547, 40.806896
9, 4192, 39.569981, 4, 68.675781, 12.832797, 36.362408
4, 4478, 76.827604, 13, 66.554415, 13.660899, 48.056565
0, 11339, 49.372540, 28, 41.938449, 4.466747, 54.080840
0, 6880, 61.275359, 28, 49.458656, 3.984752, 55.589872
4, 6871, 83.820210, 13, 68.357966, 15.151541, 39.225277
2, 3240, 52.407885, 8, 79.010121, 7.519030, 33.322920
0, 9234, 56.851243, 32, 45.973003, 4.515133, 58.460214
6, 2858, 58.440844, 18, 40.963772, 14.063179, 44.770833
6, 3066, 50.636706, 15, 45.387375, 15.041839, 42.420185
8, 2446, 77.823783, 6, 71.289720, 11.161880, 24.523846
7, 6076, 73.847842, 12, 60.870446, 6.937984, 40.563336
9, 3059, 78.415573, 3, 75.051263, 14.259248, 41.815922
2, 6545, 68.620294, 10, 65.858376, 9.131647, 48.006697
4, 5166, 66.971491, 13, 68.023752, 14.810270, 40.839496
0, 10425, 51.863984, 28, 46.716982, 5.016093, 51.835389
5, 6016, 70.102575, 19, 56.256710, 10.099719, 35.823836
5, 8279, 72.626005, 20, 56.838934, 8.150818, 25.009843
8, 3131, 61.244574, 14, 73.250053, 10.957851, 41.866290
2, 3254, 56.744264, 2, 65.689693, 9.299008, 42.459591
7, 4870, 79.206319, 6, 60.471664, 9.792560, 41.432808
5, 4360, 78.050528, 13, 51.178735, 10.210607, 40.020020
0, 8413, 48.988429, 31, 50.732922, 6.224006, 54.018611
4, 6748, 64.715274, 7, 77.044638, 12.609509, 51.699098
9, 2389, 58.102740, 3, 61.745110, 12.634482, 46.761991
2, 8017, 73.362081, 4, 71.374716, 9.943337, 39.525417
5, 4576, 61.850331, 8, 54.957756, 9.883559, 36.402545
7, 5250, 67.573350, 5, 52.438118, 9.596927, 36.406001
1, 5885, 41.207455, 7, 56.392666, 10.958535, 45.115585
1, 8347, 52.825940, 8, 60.806884, 10.275571, 39.330923
5, 6586, 65.898447, 9, 60.754870, 11.811180, 51.102836
3, 5998, 79.907812, 14, 62.761063, 8.808534, 31.727342
1, 7457, 63.777277, 7, 55.495286, 10.178089, 38.058146
2, 7276, 53.986999, 8, 74.765962, 9.400629, 42.476023
8, 2086, 58.343046, 7, 71.651764, 14.023260, 29.197047
7, 4382, 66.538530, 9, 46.699994, 8.454850, 30.881489
