@relation TrainingsundValidierungsmenge50k-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Standardize

@attribute y {0,1,2,3,4,5,6,7,8,9}
@attribute ' x1' numeric
@attribute ' x2' numeric
@attribute ' x4' numeric
@attribute ' x5' numeric
@attribute ' x6' numeric
@attribute ' x7' numeric

@data
6,-1.415964,-1.446535,-0.409603,-1.606691,1.682765,-0.203413
7,1.055984,0.971266,-1.225811,-0.540159,-0.522459,-1.1068
9,-1.359842,-0.918093,-0.953742,0.843279,1.014377,0.635557
7,0.516351,1.442389,0.134536,0.085628,-0.367322,-0.731334
9,-0.812439,-0.225548,-1.225811,0.815851,0.575234,-0.761688
6,-0.618172,-0.442618,-0.137534,-1.332297,0.75973,0.189544
6,-1.520869,-0.046492,0.27057,-1.321459,0.99911,-0.538485
1,0.626436,-0.817823,-0.545638,0.416017,0.110423,-0.222901
2,0.954101,-0.203835,-0.953742,1.587945,-0.17127,-0.014947
5,1.476465,0.621661,-0.545638,0.289017,-0.214409,-2.269789
8,-1.067577,0.866578,-0.137534,1.123171,0.768207,0.329462
1,1.407392,-0.442265,-1.361846,-0.574543,0.344238,0.107652
7,-0.721781,-0.598253,-1.361846,-0.311349,-0.865148,1.142242
6,-1.548929,0.097497,-0.137534,-1.306917,1.627899,-0.162184
0,2.566954,-1.634089,1.766952,-1.173501,-2.001309,0.374686
4,0.148106,-1.014416,-0.409603,1.559546,1.430401,0.672957
8,-1.029156,0.172493,0.950744,1.355155,0.890549,0.088561
8,-1.412942,0.046676,0.678674,0.887617,0.661148,-0.862169
2,1.064186,0.270695,0.27057,0.801434,-0.595526,-1.338837
7,0.400654,0.642311,-1.089777,-0.058902,-0.350896,-0.4875
5,1.173839,0.82659,-0.545638,-0.255027,-0.212749,-0.488528
7,-0.807691,-1.333931,-0.545638,-0.09355,-0.26846,-0.052687
0,2.45212,0.531105,2.991264,-0.632996,-1.710174,-0.091499
3,-0.129912,1.397117,0.134536,-0.484278,-1.06455,1.113292
6,-1.130175,-0.986459,0.27057,-2.029907,1.372047,0.687845
2,1.215715,-0.764771,0.27057,1.289298,-0.126065,-0.680699
7,0.727024,-0.178418,-0.273568,-0.953422,-0.856606,1.032825
0,1.615043,-1.670842,2.175056,-1.035736,-2.268822,0.563822
0,2.607966,-2.312949,1.766952,-0.522254,-2.104058,2.228238
8,-0.888851,1.234079,0.27057,1.564206,0.033671,-1.280924
2,0.536641,-1.208678,0.134536,1.478612,-0.464734,1.504197
5,-0.398865,2.318763,-0.137534,-0.150986,-0.293032,-0.029916
7,-0.050047,0.99037,-0.137534,-0.572087,-0.846624,-0.319811
7,0.557795,0.487445,-0.273568,-0.343858,-0.442987,-0.910819
7,1.188949,0.929425,-0.545638,-0.011139,-0.422239,-1.026575
5,-0.274966,0.824351,0.134536,-0.38694,0.279526,-0.5294
0,0.588014,-0.911815,1.630917,-0.26615,-1.764216,2.056738
7,-0.608242,0.956958,-1.361846,-0.133655,-0.766114,0.350863
7,-0.191646,0.683586,-1.089777,-0.09166,-0.729823,0.316476
7,0.704143,0.854554,-0.001499,-0.416849,-1.087913,-0.288269
4,-0.247768,0.688305,-0.545638,1.122473,0.785688,1.46154
4,-0.585362,1.223425,-0.137534,1.168016,1.151296,0.541687
4,-0.284031,-0.082864,-0.409603,0.823053,1.381315,-0.337262
9,-0.416997,-1.457647,-1.361846,0.461814,0.724199,0.014552
5,-0.044435,-0.273116,-0.001499,-0.33384,-0.173326,-1.004737
2,1.168659,-0.471869,-0.545638,0.691722,-0.219777,-0.027651
9,-0.74423,0.078865,-1.497881,0.719617,0.599397,0.894532
6,-0.835751,-1.363986,0.814709,-1.390377,1.335445,-0.038382
0,2.460754,-0.532421,2.991264,-0.518683,-1.552642,1.204518
1,0.568156,-1.021201,-0.545638,0.698689,0.016883,-0.517418
5,-0.359148,1.074202,-0.137534,-0.155475,0.099192,0.462372
1,-0.439014,0.734616,-0.273568,-0.723063,0.009541,-0.073781
6,-0.533557,-1.084691,0.54264,-1.470417,1.326432,0.070926
2,0.87035,-0.465913,-0.817707,1.042359,-0.563986,1.725025
5,0.208977,1.197605,-0.001499,-0.299918,-0.656494,-0.034056
2,0.751199,-1.256513,-1.225811,1.660559,-0.853835,0.568174
2,0.342374,-2.023671,-0.137534,1.625024,-0.345915,0.038467
2,-0.730847,-0.42082,-0.137534,1.120481,-0.565848,-0.095159
9,-0.900507,-0.143193,-0.817707,0.403482,0.993749,0.418964
7,0.854809,0.864415,0.406605,0.156898,-0.657044,-1.239783
8,-1.026997,0.966024,0.406605,1.802241,0.727293,-1.490223
2,-0.387209,-0.535057,0.27057,0.267123,-0.473529,-0.078136
4,0.924313,0.222132,-0.409603,0.818358,1.282887,0.37614
3,0.023343,-0.456045,-0.137534,0.685175,-0.491041,-1.222411
9,-0.52406,-1.689936,-1.361846,1.381562,0.483718,-0.408755
3,-0.755454,1.01404,-0.273568,-0.217098,-0.246757,-1.369183
3,-0.053932,-0.517388,0.134536,0.109454,-1.197039,-0.34439
5,-0.477867,0.879843,-0.681673,-0.321732,0.011199,0.098387
0,1.711745,-1.402589,2.447125,-1.623147,-1.752008,1.035048
7,-0.164017,0.155618,0.406605,0.239489,-0.514786,-1.676113
2,0.935538,0.06661,-0.001499,1.583385,-0.085262,-1.553759
6,-1.128016,0.176562,-0.137534,-1.947342,1.287557,-0.064986
7,-0.730847,0.545234,-0.137534,-1.529287,-0.906004,-0.605458
3,0.918701,1.318981,0.678674,-1.020369,-0.148826,-0.359701
1,-0.619898,-0.093968,-0.409603,-0.083438,-0.446485,-0.460642
1,1.438043,-0.001967,-0.817707,-0.507955,-0.424387,-1.373628
4,0.24524,0.810129,-0.273568,0.293751,1.700624,1.022821
5,0.087236,0.857955,0.814709,-0.668255,0.190727,0.787586
6,-1.248462,-0.000901,-0.137534,-2.19071,1.164923,-0.757475
4,-0.123437,-0.034534,-0.137534,1.19467,1.307722,0.200487
0,2.187053,-1.397043,1.630917,-0.844361,-2.478254,2.728317
7,-0.052205,0.287318,-0.953742,-0.364711,-1.345754,0.613271
2,1.221327,-0.405249,-0.409603,0.296512,-0.350154,-0.453361
3,0.091553,0.372019,0.134536,0.119184,-0.060587,-1.312967
5,0.335467,1.988854,0.406605,-0.165073,-0.342482,-1.697855
5,0.159762,0.951882,0.950744,-0.69908,-0.439039,-1.627621
4,0.528871,-0.165891,-0.273568,1.298004,0.756029,-0.747691
6,-0.556869,-1.331434,0.134536,-2.073166,1.394947,1.00121
4,0.505127,0.364454,-0.001499,0.724767,0.719603,0.441964
5,-0.021122,1.531355,0.814709,0.204772,-0.578707,-0.9718
7,-0.78481,1.332039,-1.361846,0.049681,-0.616733,-0.036196
3,-0.459736,-0.4339,0.406605,-0.328182,-0.593083,0.082599
4,-0.627669,1.026267,-0.409603,0.04632,1.268368,-0.096898
9,-0.72912,-0.81683,-0.545638,0.229474,0.337895,-0.32323
2,0.604851,0.918599,-0.681673,1.004702,-0.53177,-0.989878
9,-0.444194,-1.102902,-1.225811,1.091391,0.500423,-0.740843
3,0.826316,-0.117967,0.134536,0.023098,-0.964646,-2.033315
0,2.266918,-0.092003,2.039021,-1.246856,-1.976829,1.289759
8,-0.919934,-0.262322,-0.273568,1.073465,0.900433,-0.448485
6,-0.808122,-1.809253,0.814709,-1.965293,1.385976,0.09452
1,0.775806,0.834581,-1.361846,-0.141826,-0.262245,-0.580055
5,1.1665,-0.027672,-0.137534,0.186724,-0.396926,-0.441313
3,-0.600472,0.629433,0.950744,-0.578447,-0.645933,-0.20165
1,1.512297,-0.453563,-0.273568,0.292582,0.161677,-0.491819
8,-1.342574,-0.332899,0.814709,1.587984,0.632758,-0.829838
4,0.563839,1.881412,-0.273568,1.252375,1.003392,0.992707
1,0.054426,-0.420676,-1.089777,-0.510856,-0.14428,-0.95827
5,-0.45067,0.507175,0.814709,-0.566891,0.325198,-1.18861
6,-0.536579,0.512897,0.678674,-2.805536,1.27075,1.763631
3,0.867328,-0.351661,1.086778,-0.034676,-0.931965,0.18086
5,1.197151,1.468832,1.086778,-1.592273,-0.328399,-0.104745
8,-0.762793,0.029306,0.678674,1.08785,0.613405,-1.864354
7,-0.476572,0.931074,0.134536,-0.484317,-1.371645,0.918334
6,-0.913027,0.069953,-0.273568,-2.353058,1.293898,-1.127401
7,0.463683,0.60298,0.54264,-0.68043,-0.888005,-0.925834
3,0.749041,0.194684,0.54264,-0.743017,-0.091594,-0.343228
2,1.270973,-0.421145,-0.545638,1.50557,-0.50891,-0.316428
7,1.2904,-0.099048,-1.225811,0.095828,-0.684914,0.236104
6,-1.570946,0.021939,-0.137534,-2.16048,1.710773,0.564185
0,2.490974,-1.190734,2.719195,-0.838305,-2.589899,2.399407
0,2.765107,0.016888,1.766952,-1.785719,-2.153619,0.519055
8,-1.010161,-0.03578,0.27057,1.25315,0.980912,-0.340355
1,0.069967,1.842587,-1.225811,-0.99198,0.156054,0.372391
3,0.704143,0.798614,0.950744,0.228577,-0.414552,-0.588477
7,-0.863812,1.518038,-1.225811,-0.439674,-0.317644,0.363709
9,-1.39222,-0.40712,-0.545638,1.007269,0.549284,-1.514246
5,0.437349,1.54254,0.678674,-0.697968,-0.171823,-1.243858
3,0.654065,-0.194327,0.814709,-0.684156,-0.389165,-1.025357
6,-1.172482,-0.885073,0.134536,-1.431868,1.1784,1.101586
0,1.756642,-1.923909,2.58316,-1.803375,-2.149799,1.868262
0,0.508149,-1.232778,1.902986,-1.822655,-1.920669,2.744789
5,0.499083,0.371584,-0.545638,-0.221141,-0.080883,-0.805999
0,0.555636,-1.424778,1.766952,-0.851771,-2.009526,0.319441
9,-0.360012,-0.884151,-1.089777,1.05786,0.665967,0.489784
1,0.498651,-0.803516,-0.409603,-0.354164,-0.01804,-0.60668
9,-1.613254,0.789585,-0.817707,0.612949,0.886593,0.141278
9,-0.314682,-0.736789,-1.225811,0.382354,1.214828,-0.414192
3,0.37691,0.705748,0.27057,-0.71618,-0.609353,-2.949379
3,0.002621,1.031885,-0.001499,0.267964,-0.553449,-2.468756
1,1.172112,-0.933466,-0.681673,-0.400528,-0.260406,-0.428709
1,-0.011625,-1.955466,-0.953742,-1.636204,-0.372876,0.019944
9,-0.118688,-0.550709,-0.681673,0.054502,0.96409,-0.987443
5,-0.188193,0.352325,-0.545638,-0.135228,-0.504743,0.42154
1,1.289536,-0.192277,-0.953742,0.29997,-0.207806,-0.731265
0,2.324335,-1.577252,2.039021,-1.304046,-1.610112,0.700855
4,0.74127,-0.075556,-0.137534,0.937651,0.946549,0.073302
8,-1.65038,-1.090548,-1.089777,1.575213,0.916881,-1.582195
6,-0.746388,-1.61202,0.27057,-1.035972,1.386386,1.341352
5,1.461355,0.430597,1.086778,-0.000785,-0.451877,-1.485272
7,0.297908,1.329468,0.54264,-0.488243,-0.272838,-0.611422
9,-0.755454,-0.813837,-1.089777,0.711982,0.81887,1.217927
3,0.50081,-0.008192,-0.137534,-0.703257,0.001488,-2.805194
3,0.733068,0.195944,1.086778,0.089751,-0.471188,-1.57383
0,1.2019,-1.673807,1.766952,-1.524877,-1.879399,1.278719
7,-0.261151,-0.504547,-1.089777,-0.654139,-0.769937,-3.07908
2,-0.352241,-0.253288,-0.545638,1.325932,-0.389498,0.302441
3,-0.078108,-0.202978,0.27057,-0.565334,-0.232387,-0.840893
7,-0.10919,0.481833,-0.817707,-0.315168,-1.397186,-1.587004
5,0.270279,2.675429,-0.273568,-0.680742,-0.323341,-0.041951
3,-0.109622,0.116416,0.134536,-0.862574,-0.607631,-1.032488
1,0.158035,0.031798,-0.273568,-0.507354,-0.090578,-0.530117
3,-0.285758,1.102155,-0.001499,-0.584598,-0.764416,0.835691
6,-0.551257,0.079245,0.54264,-1.116616,0.994398,0.428805
7,-0.794739,1.458538,-0.409603,0.307454,-1.062473,0.497208
6,-1.581307,-0.03782,-0.545638,-1.347733,1.889785,-0.314866
8,-0.827981,-1.163633,1.086778,0.960046,0.836389,-0.641711
3,0.327696,0.042407,0.27057,-0.008117,-0.118064,-1.905551
3,-0.475277,0.60363,0.950744,-0.29497,-0.67677,-0.525154
8,-0.837478,0.550382,-0.545638,1.37239,0.297394,1.572617
9,-1.103841,-1.078402,-0.817707,1.172357,1.086985,-0.474842
2,-0.347492,-0.573593,-0.545638,1.951149,-0.399854,-0.692223
3,-0.464484,0.728962,-0.273568,-0.550485,-0.627089,-0.929971
5,0.364823,1.613128,-0.409603,0.218083,0.065713,-0.470997
3,-0.800783,1.284386,0.134536,-0.516261,-0.935321,-0.124972
4,0.208113,0.196754,-0.545638,1.841257,0.985078,0.089732
4,0.114865,1.766299,-0.545638,1.187496,1.527241,0.191511
2,-0.1951,-1.628901,-1.225811,1.230882,-0.460779,2.107605
0,2.020846,-2.45107,2.58316,-0.472181,-2.047687,1.862691
0,2.310952,-1.066036,2.31109,-1.404563,-1.993874,1.710692
8,-1.449205,1.184837,-0.137534,1.196486,0.957257,-0.512911
0,1.040442,-1.438451,2.991264,-0.372017,-1.660646,1.796197
6,-1.044697,0.343054,0.406605,-0.695532,0.705951,0.255446
2,-0.29137,-0.467905,-0.137534,1.585189,-0.701713,0.589563
1,-0.399729,0.121945,-0.681673,-0.423603,-0.644725,-0.267115
6,-0.819347,0.314486,-0.273568,-0.676755,1.068851,-0.538454
2,-0.195963,-0.123008,0.27057,1.339867,-0.190678,0.035793
8,-0.878922,0.511962,-1.089777,0.833569,0.471328,0.889938
2,0.987342,-0.611189,-0.001499,0.069492,-0.588914,-0.01545
8,-0.814598,-1.665989,-0.953742,1.469402,0.415185,-0.910787
2,1.388397,-0.371799,-0.953742,1.05206,-0.24051,-1.633254
5,0.262077,0.856827,0.54264,-0.348923,0.049397,-0.608885
5,0.038885,1.040544,-0.545638,-0.177588,-0.150877,0.111123
9,-0.537443,-1.466311,-1.497881,0.296232,1.1346,1.057505
1,1.168659,-0.022899,-0.681673,-0.25408,0.349196,-1.724932
0,0.778397,-1.363196,1.902986,-1.356139,-2.2528,0.092109
3,-0.93418,-0.102788,-0.001499,-0.305093,-0.109207,-1.271466
5,-0.588816,1.215642,0.950744,-0.642728,0.025738,-0.069937
7,1.355587,3.004894,-1.225811,0.371826,-0.425766,-0.989423
2,1.475602,-0.357914,-0.817707,0.957796,-0.364154,1.999285
8,-1.323579,0.703061,0.406605,0.322609,0.853417,-0.224953
5,0.517646,0.734136,0.950744,-0.416859,0.233152,-0.056838
4,0.137314,0.247382,-0.001499,0.632814,1.452806,0.247154
1,0.514624,-0.232922,-1.089777,-0.363063,-0.510887,-0.701381
1,1.439338,0.159841,-1.361846,0.267464,0.211797,0.773208
2,0.167101,1.762646,0.27057,0.745553,-0.526821,-0.780126
8,-0.793444,0.767396,-0.409603,0.629353,0.353002,0.167231
1,-0.118256,-0.136886,-0.409603,-0.314597,0.449587,0.387101
3,0.293591,0.567998,0.54264,0.485894,0.178773,-0.419238
7,0.534483,0.292203,-1.089777,-0.711546,-0.969372,-0.243772
8,-0.881944,-0.699199,0.406605,1.10125,0.535655,0.379687
3,-0.844386,-0.767593,0.678674,0.213227,-0.930405,0.344931
3,-0.568957,0.948279,0.678674,0.068745,-0.54326,0.206201
9,-1.531229,-0.043051,-0.817707,-0.519219,0.597364,-1.700846
0,2.721505,-1.277354,2.58316,-2.202827,-1.169622,1.222881
3,0.436486,0.391937,0.134536,0.218865,-0.561847,-1.609213
9,-1.487627,-1.203237,-0.953742,0.577903,1.175224,0.139662
4,0.453322,-0.111834,-0.409603,0.948076,1.19181,0.602217
7,1.501504,1.367376,0.54264,-0.016978,-0.907902,-0.572876
2,1.062027,-0.26987,-1.225811,1.532754,-0.281726,-0.209493
7,1.296444,0.576497,-0.545638,-0.806704,-0.603635,0.349277
4,0.51592,0.338162,-0.409603,0.640951,1.51908,0.826612
9,-1.299403,-0.749045,-0.545638,1.056099,0.605133,-0.914678
7,-0.490818,0.864392,-0.137534,-1.28257,-1.104487,1.459059
6,-1.036926,-1.116142,-0.273568,-2.0195,1.455215,-0.661075
2,0.085077,-1.020116,-1.361846,1.061408,-0.069381,1.360243
7,-0.145022,2.010135,-0.137534,0.368943,-0.4237,-0.991609
1,1.382785,-0.615381,-0.273568,0.320542,-0.205616,0.694624
7,0.288842,1.636706,-0.409603,-0.3818,-0.700263,1.015988
3,-0.271512,0.663684,0.27057,-0.68848,-0.334153,-1.020242
8,-1.361137,-0.663021,0.406605,0.851441,0.064652,-2.069519
7,1.129805,0.538293,-1.225811,-0.700865,-1.082499,0.369561
7,-0.735596,1.781065,0.54264,-0.581169,-0.679287,1.254277
6,-1.484605,-0.284805,0.27057,-1.038693,1.665369,0.255502
2,1.016267,-0.260615,-0.001499,0.366266,-0.352976,-0.456253
8,-1.380132,0.96299,0.950744,0.52463,0.70948,0.656454
9,-0.992029,-0.822945,-0.817707,1.750659,0.873426,1.957513
2,-0.834025,-0.266268,-1.089777,1.362413,-0.365081,-0.27213
7,0.537937,0.230776,-0.001499,-0.398895,-1.013972,0.077687
9,-0.386346,-0.002585,-0.953742,0.347301,0.525387,-0.419029
6,-0.942814,0.143865,-0.409603,-2.266246,1.215885,0.879381
7,-0.571547,0.455496,-1.089777,-0.763134,-0.722209,-1.156521
9,-0.832729,-1.77144,-0.817707,1.499195,1.018334,0.976649
1,1.12851,-1.178134,-0.273568,-0.745308,-0.063902,0.005137
0,2.651568,-2.192802,1.630917,-2.098448,-1.901636,3.403206
4,0.809048,0.744522,-0.001499,1.182069,1.119409,-0.136121
7,0.35921,1.665209,-0.273568,-0.917854,-0.413766,-0.385032
0,1.394009,-1.920391,2.991264,-0.943575,-1.940698,1.623974
6,-1.537705,-0.423201,-0.001499,-2.590875,1.512031,0.310806
7,1.381921,1.067878,0.134536,-0.055098,-0.631425,0.076061
8,-1.302857,-0.594373,-0.545638,2.595995,0.50477,0.1746
4,0.579812,1.129038,-0.409603,2.219173,0.809879,0.395674
7,-0.606947,-0.709212,-1.089777,0.361024,-0.574797,-0.975822
7,-0.209346,1.17323,-0.001499,-0.343562,-0.468925,0.287187
2,0.810775,-0.473729,-0.409603,0.646754,-0.570855,0.424533
8,-0.994187,-1.052715,0.134536,0.624504,-0.008745,0.070267
3,0.836245,0.669269,0.54264,-0.009258,-0.121936,-1.572664
5,-0.263309,0.722561,-0.409603,-0.120055,-0.763097,-1.072185
4,-0.102283,1.343731,-0.137534,1.102644,1.047066,-0.42673
4,0.328559,0.955584,-0.409603,0.432688,1.762792,0.927783
1,0.326401,-0.222787,-0.817707,-0.597248,-0.532796,0.755111
9,-1.256233,-1.128311,-1.361846,1.170865,0.636856,-0.406428
1,-0.663932,-0.991873,-1.361846,-0.592595,-0.297128,0.032512
2,0.329854,-1.437637,-1.225811,0.633855,-0.91028,-1.382427
9,-0.285326,-0.192565,-1.225811,0.798953,0.655108,-0.200547
5,1.403507,0.649358,-0.273568,-0.070914,-0.395612,-0.25862
9,-0.209346,-0.396329,-0.817707,1.162768,1.351572,-0.364524
2,-0.484775,-1.154637,0.27057,1.063648,-0.863004,0.903305
4,-0.653572,-0.435768,-0.137534,1.181642,1.287718,0.564693
8,-1.37452,-0.357845,0.134536,1.923155,0.43054,-1.335212
2,0.316903,-1.437379,-1.089777,1.199929,-0.932634,-1.121662
1,-0.012488,-0.109506,-0.545638,-0.227474,-0.198317,0.129207
1,-0.408363,0.152509,-1.089777,-0.53437,-0.214044,0.981055
0,1.609862,-1.213381,2.175056,-0.908236,-2.00858,1.359766
2,-0.406204,-0.534459,-0.409603,1.366838,-0.567231,1.188926
5,-0.619467,0.787118,-0.681673,0.216017,-0.220647,-1.034796
4,0.058311,1.253061,-0.545638,1.205199,1.234286,-0.046236
7,-0.053069,0.845382,-0.273568,-1.277551,-0.867215,0.51855
0,1.586982,0.006587,2.447125,-1.057762,-1.468885,1.400571
7,-0.480457,0.747244,-0.001499,-0.906029,-0.832332,-1.667485
9,-0.120847,-0.045824,-0.545638,0.272893,0.880793,-0.416359
5,1.191539,-0.120263,0.54264,-0.652607,-0.295351,0.520032
7,1.220463,2.787616,-0.273568,-0.685191,-0.5085,0.959184
9,-0.740344,-1.256547,-0.545638,0.152097,0.857939,0.989466
3,0.682126,1.283998,0.54264,0.102659,-0.471423,0.176309
4,-0.171788,1.996213,-0.545638,0.295746,1.489691,0.962137
2,1.031376,-0.752678,-0.953742,1.058582,-0.21372,1.221279
7,1.229529,1.669928,-1.225811,-0.769652,-1.143766,1.801308
8,-0.889715,0.322802,-0.273568,0.526564,0.085085,-0.324402
1,-0.323317,1.173601,-0.681673,-0.667118,-0.427564,-0.402567
7,-0.848703,1.640321,0.27057,-0.295561,-0.98767,0.688534
8,-0.780925,0.751718,-0.545638,2.341561,0.941121,-0.118947
6,-0.598745,-0.598607,-0.545638,-1.886328,0.860553,-0.027944
5,-0.603062,0.592694,-0.137534,0.430937,-0.274527,-1.078826
8,-1.406467,0.348111,-0.681673,1.625907,1.047369,-0.266074
2,0.556932,0.699003,-0.817707,0.657394,-0.78691,-0.13292
0,1.577484,-0.645664,1.630917,-0.9305,-1.94388,2.051046
6,-0.745957,1.198724,0.406605,-2.700516,0.89962,-0.345363
7,-0.25079,-0.052289,-0.273568,-0.501894,-0.299725,-0.213499
2,-0.738186,0.128142,-0.681673,1.271936,-0.070731,0.329737
9,-0.58493,-1.233237,-0.953742,0.823009,0.355396,0.173003
3,0.79955,-0.610001,-0.001499,-0.043262,-0.783832,-1.009755
5,-0.168766,1.52978,-0.409603,-0.244323,-0.285259,-0.130252
4,0.907045,0.323865,-0.681673,1.116037,1.176894,1.394188
8,-1.232489,0.496756,-0.137534,0.343096,0.957195,-0.687678
5,0.070399,1.847027,-0.545638,0.174256,-0.797838,0.227339
2,-0.269353,-0.955503,-1.225811,1.58108,-0.5275,-1.545955
5,-0.244314,2.549061,0.678674,-0.7088,-0.41361,-0.573119
7,0.664858,0.131998,0.406605,0.658165,-0.696724,-0.386247
5,-0.568957,1.004507,-0.137534,-0.96489,0.006937,-1.58546
7,1.292127,0.813342,-0.817707,0.077686,-0.183869,-0.187785
2,1.353861,-0.512224,-1.089777,0.697842,-0.377923,-1.228178
9,-0.625511,-0.442185,-1.497881,0.229532,1.118004,0.006338
9,-1.459135,0.691555,-1.089777,1.337026,0.951212,1.21498
8,-0.766247,0.112401,0.406605,1.0609,0.297425,-0.202418
5,-0.015942,0.877413,0.406605,-0.619886,-0.296976,-0.251744
8,-1.118087,-0.490237,-0.953742,0.445309,0.380761,-1.172206
7,0.220633,1.721085,-0.545638,-1.001183,-0.862212,0.456111
4,0.448573,1.607372,-0.681673,1.059448,1.294316,0.417121
7,0.5565,1.570732,-1.361846,-0.010711,-0.931484,-0.399427
8,-0.895759,-0.132076,0.814709,1.028734,1.008723,-0.658104
9,-1.125426,-1.209872,-1.361846,0.514072,0.903318,0.54394
2,1.262339,-1.039626,-0.545638,1.227123,-0.598828,0.213388
2,1.324505,-1.171986,0.134536,0.667836,-0.411142,0.587048
6,-1.282999,-1.130384,0.27057,-1.205387,1.519836,0.465271
9,-1.661605,-0.410691,-1.361846,1.172955,1.035416,0.048617
8,-1.145716,-0.097658,-0.681673,0.729676,1.065917,-1.580468
3,-0.239997,1.828175,0.134536,-0.952296,-0.185513,-0.204129
6,-0.67084,-0.69262,0.134536,-1.585838,1.304703,1.45123
8,-1.353367,-0.326703,-0.545638,0.572768,0.499675,-0.261574
9,-0.681201,-0.125998,-0.681673,0.766596,0.832558,0.732015
0,1.134554,0.948591,2.991264,-0.205348,-1.880989,3.274044
1,-0.489092,-0.275694,-0.953742,-0.487646,-0.225525,0.039769
8,-0.832298,-0.728461,0.814709,0.974856,0.145228,0.518279
9,-0.45326,-1.392524,-0.817707,1.3526,0.511133,1.692529
2,1.630152,0.047001,-1.225811,0.984788,-0.492084,-1.352934
0,2.722368,-0.506958,2.58316,-0.526018,-1.770143,1.372123
5,1.056415,1.737131,-0.409603,-0.076893,-0.556211,-0.900795
7,-0.814598,1.974833,-0.681673,-0.485119,-0.506907,-0.903513
3,-0.778766,1.295873,0.950744,-0.155877,0.013467,-0.435965
5,1.261907,2.379616,-0.137534,-0.002717,-0.194766,0.394763
9,-0.684223,-0.901501,-0.817707,0.367218,0.9515,-0.077939
5,-0.174378,1.525398,-0.409603,-0.286308,-0.495081,0.246729
3,0.593627,1.225872,0.950744,-0.06297,-0.795415,-1.542285
9,-0.579318,0.465889,-0.953742,1.048118,0.912155,0.045137
7,-0.682928,0.669258,-1.089777,-0.098976,-0.917515,-1.062994
5,-0.093649,0.695088,0.814709,-0.225365,-0.246986,0.555319
5,-0.539601,-0.225091,0.54264,-0.248224,-0.417723,0.272637
3,-0.100556,1.711031,0.950744,0.181285,0.128594,-0.243257
4,-0.199417,0.144151,-0.409603,1.131967,1.074616,-0.299129
5,0.697236,2.259385,0.27057,-0.036972,-0.277748,-0.460085
0,2.229792,-1.508408,1.766952,-1.338768,-1.688608,2.371504
8,-1.305879,-0.507087,1.086778,0.506432,0.192452,0.703158
1,-0.584067,-0.721447,-0.681673,-0.183199,-0.300866,-0.093727
3,-0.39239,-1.077248,0.814709,-0.164227,-0.360775,-2.188798
0,0.690329,-2.47836,1.766952,-0.527185,-1.666117,1.397941
7,0.095006,0.859279,0.134536,-0.807113,-1.11252,0.530155
0,0.755516,-0.946459,2.719195,-2.359618,-1.772057,1.527866
1,0.282367,-0.994009,-0.953742,-0.599615,-0.160222,-0.489966
7,0.078602,-0.416939,-1.361846,-1.557757,-0.004155,0.220989
3,0.875531,1.414978,0.134536,0.587814,-0.271594,-1.999528
0,1.973358,-0.89927,1.766952,-0.950483,-1.699392,2.516767
6,-0.663501,1.168541,0.678674,-2.060826,1.625035,0.273906
7,-0.388936,0.641806,-0.001499,-0.771647,-0.623879,-1.921799
1,0.507717,-0.276681,-0.953742,-0.215205,-0.151637,0.891939
6,-0.838773,0.902442,0.54264,-1.524891,0.998679,1.373073
9,-1.235079,-1.187672,-0.545638,0.153357,0.647939,0.385674
9,-0.641915,-1.192668,-0.545638,0.166145,0.926525,0.852918
1,0.875531,-0.587185,-0.681673,-0.913368,0.15405,-0.196707
9,-0.913027,-0.429267,-0.545638,0.701868,1.048733,0.568152
6,-1.251052,0.346752,-0.409603,-1.773999,1.069621,1.479735
1,-0.488228,-0.269646,-0.409603,0.296704,0.071429,0.232571
1,0.280208,0.202152,-1.225811,-0.132323,-0.345511,-1.496673
5,1.401348,1.719042,-0.409603,-0.198577,-0.225333,0.638116
0,1.650011,-1.098236,2.719195,-2.193107,-2.316647,1.00913
6,-0.929432,-0.756359,0.27057,-1.059925,1.195293,1.006761
9,-0.165744,-1.076386,-1.089777,0.334138,0.290663,0.19999
2,-0.843522,0.316124,-0.681673,1.829193,-0.194168,0.185773
7,0.035431,1.145334,0.27057,-0.7657,-0.676833,-1.920688
9,-0.293961,-1.512845,-1.361846,1.637102,1.031531,-1.711257
4,-0.389368,-0.092697,-0.681673,1.039051,1.726508,1.420429
1,0.499083,-0.831821,-1.089777,-0.310397,-0.158716,0.102995
7,-0.664364,1.093297,-0.953742,0.388114,-0.655341,-0.570811
1,0.230994,-0.089889,-1.225811,-0.474164,0.400848,-0.593052
4,0.860853,0.052465,-0.545638,0.96072,1.262551,0.642179
2,1.207512,-0.408301,-1.225811,0.819844,-0.501667,-0.167558
1,1.158298,0.341618,-0.409603,0.448527,-0.410675,-0.310552
1,1.383217,0.941001,-0.545638,-0.784045,-0.064458,-0.220187
7,-0.002127,1.109067,0.54264,-0.960848,-0.9701,-0.117896
8,-1.5567,0.225307,-0.001499,1.489829,0.295445,-0.864006
2,0.33892,-0.036825,-0.953742,1.279746,-0.709275,-0.22514
2,-0.363897,0.226711,0.134536,1.183022,-0.223017,-0.15786
